order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O105048,C17241,P221604,Beauty,51.85,0.15,2,PayPal,2024-04-22,6,East,No,88.14,4.37,35.29,38,Male
O105049,C17177,P227560,Fashion,5.03,0.0,1,Credit Card,2024-08-03,5,South,No,5.03,1.15,0.61,53,Female
O105050,C17651,P200572,Sports,264.5,0.05,5,Wallet,2024-08-31,4,South,No,1256.38,10.94,365.97,39,Male
O105051,C15575,P201206,Home,69.47,0.1,1,Debit Card,2025-09-02,6,East,No,62.52,6.95,10.56,46,Female
O105052,C11589,P249051,Grocery,8.22,0.1,1,Credit Card,2025-07-05,5,Central,No,7.4,2.72,-2.13,54,Female
O105053,C11587,P213096,Electronics,78.98,0.2,1,UPI,2024-10-14,4,South,No,63.18,6.36,1.22,66,Male
O105054,C10659,P229550,Sports,216.53,0.1,1,COD,2024-12-21,4,West,No,194.88,9.18,49.28,66,Female
O105055,C10159,P235228,Sports,86.19,0.05,1,COD,2024-03-02,3,North,No,81.88,7.1,17.46,42,Male
O105056,C13953,P220389,Grocery,32.09,0.1,1,Debit Card,2024-11-02,5,North,No,28.88,3.66,-1.35,43,Other
O105057,C17181,P237693,Beauty,40.19,0.0,1,PayPal,2025-02-12,3,North,No,40.19,5.8,12.29,53,Female
O105058,C17345,P218997,Toys,46.89,0.0,1,PayPal,2025-03-18,4,North,No,46.89,4.19,14.57,60,Female
O105059,C16555,P234483,Electronics,1012.49,0.0,1,Credit Card,2023-12-09,6,East,No,1012.49,9.99,111.51,61,Male
O105060,C11011,P247207,Electronics,755.48,0.0,1,Wallet,2024-01-28,6,North,Yes,755.48,9.96,80.7,49,Male
O105061,C10052,P221629,Fashion,16.58,0.05,1,Credit Card,2024-10-03,5,South,No,15.75,5.61,-0.1,58,Female
O105062,C16551,P234337,Beauty,4.78,0.0,1,Credit Card,2023-11-26,4,South,No,4.78,1.36,0.79,50,Male
O105063,C16990,P217060,Home,137.49,0.0,2,PayPal,2024-05-27,4,South,No,274.98,8.1,68.89,47,Male
O105064,C15141,P246000,Fashion,13.28,0.05,1,COD,2024-01-05,5,East,No,12.62,4.23,0.19,53,Female
O105065,C15149,P242793,Beauty,51.72,0.0,1,Debit Card,2024-01-12,7,East,No,51.72,3.77,19.5,38,Female
O105066,C16846,P214605,Beauty,75.18,0.0,5,Debit Card,2025-02-15,5,South,No,375.9,8.61,160.55,21,Female
O105067,C12307,P235281,Beauty,6.17,0.0,1,Credit Card,2025-06-30,7,East,No,6.17,2.6,0.18,27,Female
O105068,C11228,P241760,Electronics,137.42,0.05,1,Debit Card,2024-05-06,4,West,No,130.55,7.84,7.83,22,Female
O105069,C17226,P209333,Grocery,13.92,0.15,1,UPI,2024-07-29,4,West,No,11.83,4.82,-3.87,18,Female
O105070,C15590,P248993,Beauty,34.65,0.0,1,COD,2025-07-11,3,North,No,34.65,5.43,10.16,40,Female
O105071,C16919,P229787,Fashion,40.31,0.0,3,Credit Card,2025-03-06,3,North,Yes,120.93,6.78,35.55,38,Male
O105072,C15585,P213923,Sports,55.28,0.0,1,Debit Card,2025-01-18,4,North,No,55.28,6.3,10.28,23,Female
O105073,C11035,P234799,Fashion,22.96,0.2,1,Credit Card,2025-05-23,6,East,No,18.37,3.98,2.45,48,Female
O105074,C13702,P242070,Home,154.37,0.15,2,Credit Card,2024-03-20,7,East,No,262.43,7.41,66.07,25,Female
O105075,C16046,P204329,Fashion,72.1,0.0,1,Credit Card,2025-05-01,4,Central,No,72.1,5.94,19.29,23,Male
O105076,C14045,P205322,Grocery,5.49,0.15,2,UPI,2024-06-07,6,West,No,9.33,3.43,-2.68,37,Male
O105077,C17457,P233823,Grocery,6.19,0.0,1,UPI,2024-02-17,7,West,No,6.19,3.52,-3.02,66,Female
O105078,C14945,P231076,Electronics,250.3,0.0,1,Credit Card,2025-05-07,6,West,No,250.3,8.59,21.45,28,Female
O105079,C17927,P239875,Electronics,244.43,0.05,1,Debit Card,2025-07-23,4,South,No,232.21,8.27,19.6,18,Male
O105080,C14449,P238438,Fashion,95.92,0.0,2,PayPal,2023-10-28,4,Central,No,191.84,6.96,60.18,40,Male
O105081,C17806,P245149,Beauty,17.07,0.15,2,UPI,2025-04-15,7,East,No,29.02,5.61,7.45,23,Male
O105082,C15194,P213833,Electronics,1296.54,0.0,1,Credit Card,2024-12-10,5,South,No,1296.54,10.94,144.64,38,Other
O105083,C17016,P218134,Toys,9.33,0.2,2,Credit Card,2025-08-27,7,West,No,14.93,5.3,0.67,43,Male
O105084,C15835,P207575,Home,165.41,0.15,2,UPI,2024-12-01,6,East,Yes,281.2,8.07,70.67,38,Female
O105085,C17728,P211363,Beauty,37.86,0.0,1,COD,2024-07-27,5,North,No,37.86,4.16,12.88,45,Female
O105086,C17758,P222771,Home,141.05,0.05,1,COD,2024-08-16,7,East,No,134.0,7.36,30.16,33,Female
O105087,C15560,P228729,Grocery,7.02,0.0,2,Credit Card,2025-06-12,4,North,No,14.04,3.82,-2.7,25,Male
O105088,C15086,P235780,Electronics,146.73,0.05,1,Credit Card,2025-01-10,5,South,No,139.39,7.18,9.55,51,Female
O105089,C11264,P219812,Sports,101.16,0.0,2,Credit Card,2025-05-17,3,North,No,202.32,8.25,52.45,53,Male
O105090,C17161,P244522,Sports,115.69,0.1,2,Debit Card,2025-06-08,6,West,No,208.24,8.92,53.55,30,Male
O105091,C11884,P222847,Sports,39.29,0.0,1,PayPal,2025-04-01,5,West,No,39.29,7.12,4.67,60,Male
O105092,C17321,P205138,Home,64.01,0.0,1,PayPal,2024-07-09,3,North,No,64.01,6.09,11.83,64,Male
O105093,C11809,P224932,Electronics,693.81,0.1,2,Wallet,2024-02-17,6,East,No,1248.86,11.24,138.62,35,Female
O105094,C13167,P221639,Sports,173.57,0.15,1,Debit Card,2024-04-19,5,East,No,147.53,7.77,36.49,43,Female
O105095,C13797,P248966,Toys,5.99,0.0,1,Credit Card,2025-06-12,5,North,No,5.99,1.46,0.94,26,Female
O105096,C12341,P237159,Electronics,930.23,0.1,1,Credit Card,2024-01-22,7,West,No,837.21,11.01,89.46,24,Male
O105097,C16352,P245580,Home,140.21,0.05,1,UPI,2025-05-20,3,North,No,133.2,8.09,29.21,32,Female
O105098,C13414,P246180,Electronics,273.17,0.0,1,PayPal,2025-02-25,3,North,No,273.17,8.77,24.01,19,Female
O105099,C15207,P240090,Beauty,8.49,0.0,1,UPI,2024-11-07,5,North,No,8.49,2.21,1.61,56,Female
O105100,C10817,P242577,Toys,27.76,0.0,1,PayPal,2025-02-23,6,West,No,27.76,2.58,8.52,41,Female
O105101,C15895,P226199,Sports,259.35,0.0,2,COD,2025-05-17,5,West,No,518.7,10.94,144.67,45,Male
O105102,C16056,P237992,Fashion,8.3,0.0,1,Debit Card,2024-03-04,4,West,Yes,8.3,3.09,-0.18,45,Female
O105103,C12437,P226241,Electronics,289.04,0.0,1,UPI,2025-08-14,5,East,No,289.04,7.98,26.7,55,Female
O105104,C16468,P207951,Toys,43.23,0.0,1,COD,2024-07-14,7,East,No,43.23,5.0,12.29,55,Female
O105105,C17083,P213837,Fashion,154.84,0.0,1,Debit Card,2023-10-27,6,East,No,154.84,7.64,46.55,64,Male
O105106,C10888,P244159,Electronics,74.33,0.05,1,Debit Card,2025-04-28,7,East,No,70.61,6.2,2.27,38,Male
O105107,C15951,P212688,Beauty,41.36,0.0,1,Debit Card,2024-02-21,5,East,No,41.36,6.67,11.94,45,Male
O105108,C15276,P209787,Fashion,21.25,0.0,1,Debit Card,2025-04-22,4,North,Yes,21.25,5.49,1.95,37,Male
O105109,C10667,P234757,Toys,17.34,0.0,1,Credit Card,2025-07-10,6,East,No,17.34,2.16,4.78,44,Female
O105110,C17818,P225104,Electronics,547.65,0.05,1,COD,2024-07-10,6,East,No,520.27,9.92,52.51,30,Female
O105111,C14728,P202604,Home,113.72,0.2,1,Credit Card,2025-03-19,5,North,No,90.98,6.43,19.04,43,Female
O105112,C12624,P231269,Fashion,10.73,0.1,1,Credit Card,2024-09-23,5,East,No,9.66,3.54,-0.16,66,Female
O105113,C15738,P200063,Sports,97.8,0.15,1,Wallet,2025-06-11,5,South,No,83.13,6.09,18.85,64,Female
O105114,C17826,P212152,Beauty,6.07,0.0,3,COD,2025-09-08,7,East,No,18.21,2.28,5.91,68,Female
O105115,C14232,P219196,Toys,10.39,0.0,1,COD,2024-02-22,3,Central,No,10.39,2.65,1.51,23,Male
O105116,C16042,P243781,Home,117.57,0.0,4,Wallet,2023-11-20,9,West,No,470.28,9.29,122.39,28,Female
O105117,C15793,P236795,Electronics,1596.26,0.0,1,Debit Card,2024-07-08,4,North,No,1596.26,10.48,181.07,58,Male
O105118,C14523,P214959,Fashion,68.82,0.0,1,Debit Card,2024-07-11,5,South,No,68.82,6.28,17.81,19,Male
O105119,C15571,P232869,Grocery,5.76,0.1,1,Credit Card,2025-01-12,5,South,No,5.18,2.95,-2.54,28,Female
O105120,C16755,P231280,Home,285.44,0.0,1,PayPal,2024-07-26,4,South,No,285.44,7.11,72.81,29,Male
O105121,C17054,P227924,Beauty,9.28,0.0,2,Debit Card,2024-06-23,6,West,No,18.56,5.18,3.17,53,Male
O105122,C10818,P244258,Grocery,7.38,0.0,2,Debit Card,2025-09-11,7,East,No,14.76,5.02,-3.84,59,Female
O105123,C12188,P227467,Electronics,388.44,0.0,1,Credit Card,2024-02-27,7,East,Yes,388.44,9.14,37.47,66,Male
O105124,C11106,P216056,Sports,61.98,0.05,3,Credit Card,2023-12-22,4,Central,No,176.64,8.43,44.56,22,Female
O105125,C12224,P203135,Fashion,69.3,0.3,1,Debit Card,2025-02-04,5,West,No,48.51,4.83,12.15,29,Female
O105126,C10197,P217564,Fashion,56.7,0.15,5,PayPal,2024-07-02,3,Central,No,240.98,9.01,75.33,60,Male
O105127,C12671,P238277,Fashion,59.11,0.15,4,Credit Card,2024-11-29,6,East,No,200.97,8.97,61.37,54,Male
O105128,C17735,P227462,Toys,12.72,0.0,1,Wallet,2024-07-21,4,South,No,12.72,3.52,1.57,24,Male
O105129,C16091,P202728,Home,17.47,0.0,1,PayPal,2024-02-24,5,East,No,17.47,4.38,0.51,60,Male
O105130,C16834,P207631,Electronics,719.91,0.0,2,Credit Card,2024-06-03,4,West,No,1439.82,12.0,160.78,61,Female
O105131,C13492,P210884,Electronics,74.99,0.0,1,UPI,2025-05-05,5,East,No,74.99,6.23,2.77,21,Other
O105132,C12448,P224974,Electronics,252.7,0.05,1,Debit Card,2023-12-22,3,North,No,240.06,7.14,21.67,34,Female
O105133,C17865,P249556,Grocery,5.73,0.0,1,Debit Card,2023-11-16,4,West,No,5.73,3.07,-2.61,63,Female
O105134,C10470,P235641,Home,56.27,0.05,1,Debit Card,2024-10-15,8,East,No,53.46,5.87,9.1,22,Female
O105135,C16361,P248259,Grocery,4.38,0.05,1,PayPal,2024-07-31,7,South,No,4.16,4.47,-4.14,45,Female
O105136,C11948,P236036,Toys,8.23,0.2,1,Debit Card,2023-11-21,6,East,No,6.58,5.25,-2.62,29,Female
O105137,C15024,P219078,Toys,63.14,0.05,1,PayPal,2024-05-20,5,East,No,59.98,7.4,16.59,26,Female
O105138,C13899,P210274,Fashion,180.89,0.3,1,Debit Card,2024-08-30,6,East,No,126.62,8.56,35.76,31,Female
O105139,C12010,P218851,Fashion,46.6,0.0,1,Debit Card,2025-02-07,6,South,No,46.6,6.52,9.79,18,Male
O105140,C13800,P248526,Beauty,21.22,0.0,1,Credit Card,2025-02-05,4,North,No,21.22,3.77,5.78,64,Female
O105141,C16775,P203959,Home,16.53,0.0,1,Credit Card,2023-09-18,6,West,Yes,16.53,4.6,0.03,68,Male
O105142,C17094,P223224,Home,224.39,0.0,2,Debit Card,2025-08-06,8,East,No,448.78,9.41,116.25,29,Female
O105143,C15001,P213894,Electronics,110.77,0.0,1,Credit Card,2023-12-24,5,North,No,110.77,6.25,7.04,18,Male
O105144,C16318,P226965,Grocery,3.03,0.15,2,PayPal,2024-01-11,6,Central,No,5.15,3.68,-3.27,38,Female
O105145,C14118,P237616,Electronics,229.33,0.05,2,PayPal,2024-04-05,5,South,No,435.73,9.19,43.1,68,Male
O105146,C13796,P230558,Electronics,188.78,0.0,1,PayPal,2025-04-21,4,North,No,188.78,7.08,15.57,64,Other
O105147,C13988,P243945,Sports,19.99,0.05,2,Debit Card,2024-10-20,4,South,No,37.98,4.49,6.9,29,Female
O105148,C10234,P215690,Electronics,102.03,0.0,1,Credit Card,2025-02-27,8,East,No,102.03,7.81,4.43,31,Male
O105149,C17180,P233447,Electronics,1633.19,0.0,1,Debit Card,2023-10-23,4,West,No,1633.19,11.57,184.41,42,Male
O105150,C15220,P217131,Electronics,481.39,0.15,3,PayPal,2024-09-03,6,East,No,1227.54,10.1,137.2,62,Female
O105151,C10928,P227429,Electronics,346.62,0.0,1,PayPal,2025-06-12,3,Central,No,346.62,10.33,31.26,22,Female
O105152,C13607,P217705,Fashion,22.79,0.2,1,Credit Card,2025-03-30,3,Central,No,18.23,3.3,3.08,48,Female
O105153,C10522,P248710,Fashion,32.5,0.0,1,Credit Card,2025-04-27,5,South,No,32.5,4.09,7.28,43,Male
O105154,C15904,P222246,Home,140.19,0.0,1,Debit Card,2024-04-18,4,West,No,140.19,7.04,32.21,48,Female
O105155,C13523,P245110,Home,211.95,0.0,1,COD,2024-01-17,4,Central,No,211.95,8.39,50.96,38,Female
O105156,C14526,P204789,Home,395.31,0.15,1,Credit Card,2024-09-29,5,South,No,336.01,9.38,84.7,38,Male
O105157,C14888,P200533,Beauty,6.21,0.0,1,Wallet,2024-05-15,5,West,No,6.21,2.36,0.43,49,Male
O105158,C11629,P228776,Fashion,15.46,0.0,4,COD,2024-10-11,3,North,No,61.84,4.13,17.51,22,Female
O105159,C15832,P248302,Electronics,322.46,0.0,3,Credit Card,2023-10-15,5,East,No,967.38,8.86,107.23,69,Female
O105160,C14628,P218725,Toys,56.84,0.05,2,Credit Card,2024-05-18,3,Central,No,108.0,7.3,35.9,44,Male
O105161,C17122,P206694,Beauty,17.76,0.1,1,Debit Card,2025-02-19,7,East,No,15.98,2.52,4.67,53,Male
O105162,C15842,P205006,Electronics,376.62,0.0,2,COD,2025-05-23,7,East,No,753.24,10.02,80.37,68,Male
O105163,C15771,P226998,Grocery,5.58,0.0,1,UPI,2024-03-30,3,Central,No,5.58,3.54,-3.09,69,Male
O105164,C11316,P237313,Sports,174.21,0.0,3,Credit Card,2023-11-08,5,West,No,522.63,6.83,149.96,27,Female
O105165,C12857,P242428,Electronics,352.1,0.0,1,Credit Card,2024-06-23,3,Central,No,352.1,8.02,34.23,53,Female
O105166,C15008,P230087,Grocery,7.33,0.2,1,UPI,2024-02-17,4,Central,No,5.86,3.28,-2.81,26,Female
O105167,C11124,P237675,Home,113.0,0.2,1,Debit Card,2024-01-19,3,Central,No,90.4,7.01,18.3,52,Male
O105168,C15621,P224362,Grocery,16.62,0.3,1,COD,2024-08-19,3,Central,No,11.63,3.21,-2.28,37,Male
O105169,C15423,P204485,Electronics,128.06,0.0,1,UPI,2025-05-16,3,North,No,128.06,8.21,7.16,51,Female
O105170,C17014,P201235,Electronics,185.75,0.05,2,Debit Card,2025-03-23,4,Central,No,352.92,8.2,34.15,30,Female
O105171,C12587,P243674,Sports,38.36,0.15,1,Credit Card,2024-10-09,5,South,No,32.61,5.62,4.16,41,Male
O105172,C11023,P242668,Electronics,1097.43,0.0,1,Wallet,2023-10-06,3,North,No,1097.43,10.02,121.67,48,Male
O105173,C15672,P248662,Electronics,64.27,0.0,3,Credit Card,2023-11-09,6,Central,No,192.81,5.79,17.35,31,Male
O105174,C11378,P231983,Toys,3.14,0.05,1,Debit Card,2024-07-07,5,South,No,2.98,2.45,-1.26,68,Male
O105175,C13374,P224039,Electronics,192.89,0.0,1,Credit Card,2025-04-24,5,South,No,192.89,7.2,15.95,19,Female
O105176,C11519,P230416,Grocery,11.17,0.05,1,Credit Card,2025-05-01,4,West,No,10.61,2.3,-1.45,53,Female
O105177,C15777,P201145,Home,62.51,0.0,1,Credit Card,2025-04-05,4,North,No,62.51,8.12,9.38,41,Other
O105178,C17935,P223804,Toys,40.24,0.1,3,COD,2024-11-10,4,South,No,108.65,6.87,36.59,51,Female
O105179,C16093,P247244,Home,34.44,0.1,1,Credit Card,2025-05-10,5,East,No,31.0,4.85,3.83,42,Male
O105180,C10226,P201475,Beauty,14.11,0.0,1,Credit Card,2024-10-07,4,Central,No,14.11,4.06,2.29,65,Male
O105181,C15355,P210047,Fashion,37.91,0.0,2,Credit Card,2025-04-30,3,Central,No,75.82,7.45,19.09,22,Male
O105182,C14968,P212156,Sports,32.21,0.15,1,Debit Card,2023-12-16,5,North,No,27.38,4.2,4.01,51,Female
O105183,C10891,P230421,Fashion,21.85,0.05,1,Credit Card,2025-07-24,3,North,No,20.76,5.21,2.06,58,Male
O105184,C15574,P227955,Fashion,149.81,0.0,1,Debit Card,2023-11-06,5,North,No,149.81,6.66,45.77,49,Other
O105185,C14072,P222063,Electronics,288.69,0.2,2,Credit Card,2025-06-17,4,Central,No,461.9,8.44,46.99,41,Female
O105186,C15132,P248444,Electronics,712.24,0.0,3,Credit Card,2024-12-06,5,Central,No,2136.72,12.44,243.97,47,Other
O105187,C12257,P221799,Fashion,20.43,0.05,1,Credit Card,2024-07-06,4,South,No,19.41,5.15,1.64,58,Female
O105188,C12788,P221322,Sports,103.19,0.0,2,Debit Card,2023-12-07,3,North,No,206.38,5.81,56.1,21,Male
O105189,C10396,P234372,Fashion,75.84,0.0,2,PayPal,2025-03-12,4,North,No,151.68,8.41,44.68,35,Male
O105190,C15219,P214932,Fashion,31.92,0.0,1,Credit Card,2024-02-11,6,West,No,31.92,5.39,5.78,67,Female
O105191,C12078,P246361,Grocery,13.9,0.0,5,Debit Card,2024-07-16,4,West,No,69.5,7.29,-1.73,20,Female
O105192,C17041,P244239,Beauty,51.74,0.15,1,Credit Card,2025-05-11,4,Central,No,43.98,5.42,14.37,54,Female
O105193,C17695,P237815,Grocery,3.0,0.0,1,Debit Card,2024-09-22,6,South,No,3.0,2.65,-2.41,21,Male
O105194,C14744,P242964,Grocery,6.77,0.05,2,Credit Card,2025-06-02,7,West,No,12.86,4.0,-2.97,51,Female
O105195,C14424,P240943,Electronics,614.44,0.0,1,Debit Card,2024-03-03,3,North,No,614.44,10.14,63.59,59,Male
O105196,C13237,P224003,Grocery,4.46,0.3,1,UPI,2024-01-30,3,Central,No,3.12,2.29,-2.04,45,Male
O105197,C15578,P222501,Electronics,313.96,0.2,1,Debit Card,2025-07-28,5,South,No,251.17,8.53,21.61,19,Female
O105198,C13893,P231092,Grocery,8.59,0.15,1,Credit Card,2024-02-23,5,South,No,7.3,0.78,-0.2,25,Male
O105199,C15047,P214983,Beauty,29.79,0.05,1,Debit Card,2024-01-04,8,South,No,28.3,5.24,7.5,24,Female
O105200,C12005,P229768,Beauty,30.01,0.0,1,Credit Card,2024-08-30,4,South,No,30.01,5.63,7.87,35,Female
O105201,C12016,P234604,Sports,94.95,0.0,1,UPI,2024-05-19,4,West,No,94.95,5.39,23.1,33,Female
O105202,C13171,P222288,Toys,59.69,0.15,1,PayPal,2024-12-25,4,West,No,50.74,6.36,13.94,50,Female
O105203,C12668,P246760,Beauty,7.72,0.0,2,Credit Card,2024-03-22,3,Central,No,15.44,5.23,1.72,62,Female
O105204,C11878,P206476,Home,247.31,0.05,1,PayPal,2024-04-04,4,North,No,234.94,7.35,58.43,64,Male
O105205,C11196,P248837,Electronics,268.47,0.0,1,Credit Card,2024-08-01,4,West,No,268.47,8.14,24.08,48,Male
O105206,C11772,P232602,Toys,23.32,0.1,1,Credit Card,2025-02-05,4,South,No,20.99,3.61,4.79,24,Male
O105207,C10161,P242084,Electronics,153.95,0.05,2,Debit Card,2024-04-18,6,West,No,292.5,8.01,27.09,34,Female
O105208,C13976,P209962,Sports,19.77,0.0,4,Debit Card,2025-02-05,6,South,No,79.08,6.95,16.77,26,Female
O105209,C11751,P228439,Beauty,39.84,0.0,1,Debit Card,2025-01-09,4,North,No,39.84,4.41,13.52,49,Male
O105210,C10775,P203400,Home,48.19,0.05,1,Debit Card,2023-09-29,6,North,No,45.78,4.89,7.93,26,Female
O105211,C17430,P224440,Beauty,15.12,0.15,1,Debit Card,2024-09-23,4,West,No,12.85,2.46,3.32,36,Female
O105212,C15923,P246697,Toys,2.96,0.0,1,Credit Card,2025-06-20,4,North,No,2.96,3.45,-2.27,24,Female
O105213,C16417,P224610,Grocery,14.83,0.15,1,Credit Card,2024-11-13,6,East,No,12.61,3.21,-2.2,33,Male
O105214,C17170,P229575,Fashion,62.18,0.0,1,COD,2025-01-14,3,Central,No,62.18,5.66,16.1,66,Male
O105215,C15147,P219728,Grocery,31.54,0.05,1,Credit Card,2024-08-16,4,West,No,29.96,2.7,-0.3,50,Male
O105216,C16469,P229067,Grocery,30.19,0.0,1,PayPal,2025-04-05,3,North,No,30.19,5.69,-3.27,24,Female
O105217,C10939,P224303,Toys,26.02,0.0,1,Credit Card,2024-11-04,4,West,No,26.02,4.16,6.25,64,Male
O105218,C13220,P245262,Grocery,6.12,0.0,2,Debit Card,2025-05-29,3,Central,No,12.24,4.44,-3.46,21,Other
O105219,C10539,P242740,Sports,56.16,0.0,2,Credit Card,2024-11-01,4,West,No,112.32,8.33,25.37,26,Female
O105220,C16631,P201628,Electronics,206.25,0.15,1,Credit Card,2025-03-01,5,South,No,175.31,5.3,15.74,22,Male
O105221,C14917,P239532,Beauty,6.4,0.0,1,PayPal,2025-08-12,4,South,No,6.4,3.9,-1.02,68,Male
O105222,C11461,P209521,Sports,299.38,0.15,1,COD,2024-04-08,4,North,No,254.47,8.65,67.69,45,Male
O105223,C15184,P238513,Grocery,23.44,0.1,1,Debit Card,2025-03-29,3,Central,No,21.1,6.06,-4.37,32,Male
O105224,C10355,P242519,Beauty,6.85,0.0,2,COD,2025-09-10,5,West,No,13.7,3.32,2.84,24,Male
O105225,C13604,P225380,Toys,59.57,0.0,3,Credit Card,2023-12-24,6,East,No,178.71,9.32,62.16,22,Female
O105226,C13323,P228923,Sports,192.21,0.0,2,Credit Card,2024-03-04,5,East,No,384.42,10.01,105.32,27,Female
O105227,C10234,P234058,Fashion,128.48,0.15,1,Wallet,2025-02-12,4,West,No,109.21,7.27,30.95,48,Male
O105228,C16370,P228880,Electronics,159.32,0.05,1,Debit Card,2024-02-19,4,South,Yes,151.35,6.4,11.76,31,Female
O105229,C11548,P218970,Sports,50.2,0.0,3,Debit Card,2024-04-28,4,South,No,150.6,7.31,37.87,29,Male
O105230,C17480,P238891,Fashion,36.21,0.0,1,Credit Card,2024-08-30,3,North,No,36.21,6.02,6.65,56,Male
O105231,C12096,P204930,Fashion,17.48,0.1,1,Credit Card,2025-03-13,3,North,No,15.73,4.14,1.37,63,Male
O105232,C14213,P235318,Sports,71.58,0.0,2,Credit Card,2023-09-28,4,North,No,143.16,6.75,36.2,67,Female
O105233,C12101,P241539,Toys,2.18,0.0,1,UPI,2025-06-05,5,Central,No,2.18,3.03,-2.16,59,Female
O105234,C11673,P242897,Beauty,54.45,0.0,1,Credit Card,2023-09-13,4,North,No,54.45,7.47,17.03,23,Female
O105235,C16708,P229843,Grocery,3.33,0.05,1,UPI,2025-02-22,3,North,No,3.16,1.71,-1.46,29,Male
O105236,C15163,P249108,Fashion,39.16,0.2,1,PayPal,2024-06-27,3,Central,No,31.33,4.64,6.33,40,Male
O105237,C17982,P232574,Fashion,134.93,0.0,1,Debit Card,2025-02-16,6,Central,No,134.93,8.3,38.93,53,Female
O105238,C12100,P239751,Beauty,45.15,0.2,2,COD,2025-05-07,5,South,No,72.24,5.87,26.64,43,Male
O105239,C13657,P209857,Toys,31.43,0.1,2,Debit Card,2024-12-28,5,South,No,56.57,7.58,15.05,24,Female
O105240,C14653,P223513,Beauty,25.78,0.1,1,Debit Card,2024-12-03,4,West,No,23.2,4.13,6.31,30,Female
O105241,C13596,P234898,Electronics,236.29,0.1,1,Credit Card,2025-04-05,4,North,No,212.66,7.93,17.59,51,Male
O105242,C13748,P223593,Sports,68.08,0.1,1,UPI,2024-01-13,5,South,No,61.27,6.49,11.89,41,Male
O105243,C13173,P222683,Toys,3.79,0.0,1,Credit Card,2024-07-05,5,East,No,3.79,0.0,1.52,58,Female
O105244,C11815,P236508,Fashion,8.29,0.1,1,Debit Card,2024-05-28,4,West,No,7.46,5.11,-2.5,58,Other
O105245,C13841,P218884,Electronics,652.65,0.2,1,Credit Card,2025-04-17,5,East,Yes,522.12,9.31,53.34,21,Male
O105246,C12005,P205307,Home,79.17,0.0,1,Credit Card,2025-01-26,5,Central,No,79.17,6.82,15.35,40,Male
O105247,C17011,P212904,Electronics,68.05,0.0,1,Credit Card,2024-08-09,5,North,No,68.05,8.02,0.15,38,Female
O105248,C14493,P239535,Home,153.23,0.0,1,Debit Card,2024-01-03,4,South,No,153.23,8.32,34.58,55,Female
O105249,C17305,P217881,Electronics,423.69,0.05,1,UPI,2024-06-01,5,East,No,402.51,8.54,39.76,30,Female
O105250,C10674,P229178,Fashion,17.69,0.0,1,Debit Card,2024-08-11,3,Central,No,17.69,4.3,1.89,24,Female
O105251,C10386,P213582,Home,79.63,0.0,2,Credit Card,2023-12-08,6,South,No,159.26,6.99,37.6,43,Male
O105252,C12158,P235912,Electronics,326.89,0.05,3,Debit Card,2024-06-15,6,West,Yes,931.64,10.58,101.22,64,Male
O105253,C12661,P242911,Electronics,344.79,0.05,1,Wallet,2025-08-08,4,South,No,327.55,8.82,30.49,58,Female
O105254,C12064,P242419,Toys,16.07,0.05,1,COD,2024-07-19,4,North,No,15.27,3.84,2.27,57,Female
O105255,C13851,P208025,Electronics,197.18,0.2,2,Debit Card,2024-03-26,4,Central,No,315.49,7.02,30.84,32,Male
O105256,C13253,P249444,Sports,17.01,0.0,1,PayPal,2023-11-22,6,East,No,17.01,6.86,-1.76,43,Female
O105257,C14979,P241614,Toys,2.44,0.05,1,Debit Card,2025-07-09,6,Central,No,2.32,0.09,0.84,30,Male
O105258,C17703,P243944,Electronics,249.98,0.05,1,Credit Card,2025-02-13,4,West,No,237.48,6.82,21.68,26,Other
O105259,C14636,P219188,Fashion,16.15,0.0,1,PayPal,2024-09-25,3,North,No,16.15,2.31,3.34,38,Female
O105260,C14266,P207604,Sports,284.21,0.0,4,Credit Card,2024-03-26,4,South,No,1136.84,9.81,331.24,54,Female
O105261,C16552,P239907,Fashion,55.29,0.1,2,Credit Card,2024-09-22,7,South,No,99.52,8.54,26.29,45,Female
O105262,C10739,P248979,Home,125.96,0.0,1,Credit Card,2024-07-24,4,South,No,125.96,6.79,28.48,32,Male
O105263,C11401,P227290,Toys,12.26,0.0,1,Debit Card,2025-04-11,4,West,No,12.26,4.03,0.87,47,Male
O105264,C13259,P240596,Electronics,179.93,0.3,1,Credit Card,2025-02-14,4,Central,No,125.95,6.89,8.22,46,Male
O105265,C17001,P206203,Beauty,7.86,0.0,1,COD,2025-05-20,3,North,No,7.86,2.47,1.07,30,Female
O105266,C12277,P207871,Grocery,1.82,0.0,1,Credit Card,2024-01-29,5,South,No,1.82,0.0,0.15,18,Female
O105267,C13904,P214662,Electronics,377.11,0.1,1,PayPal,2025-08-18,5,West,No,339.4,8.92,31.81,18,Male
O105268,C13923,P236782,Electronics,540.91,0.0,1,Wallet,2024-07-31,5,East,No,540.91,8.39,56.52,19,Female
O105269,C14214,P211445,Beauty,50.78,0.0,1,Debit Card,2025-02-21,3,Central,No,50.78,5.43,17.42,69,Male
O105270,C13227,P211038,Grocery,17.96,0.0,1,Debit Card,2023-12-09,3,North,No,17.96,5.42,-3.98,69,Male
