Two_Letter_Country_Code,Country,Continent_Name,Most_Recent_Year,Arable_land_percent_recent,Arable Land (% of land area),Most_Recent_Year_hectares,Hectares_Change_5yr,percent_change_5yr
GY,Guyana,South America,2023,0.459410817467083,"[0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484345483198617, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.484001016002032, 0.486191008382017, 0.488381000762002, 0.490570993141986, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.492760985521971, 0.459410817467083, 0.459410817467083, 0.459410817467083, 0.459410817467083]",97000.0,0.0,0.0
HK,"Hong Kong SAR, China",Asia,2023,1.9047619047619,"[12.7450980392157, 12.7450980392157, 12.7450980392157, 11.7647058823529, 11.7647058823529, 11.7647058823529, 11.7647058823529, 11.7647058823529, 11.7647058823529, 11.7647058823529, 10.7843137254902, 10.7843137254902, 10.7843137254902, 10.7843137254902, 8.91089108910891, 8.91089108910891, 8.0, 8.0, 8.0, 8.0, 7.0, 7.07070707070707, 7.07070707070707, 7.07070707070707, 7.07070707070707, 7.07070707070707, 7.07070707070707, 7.07070707070707, 6.06060606060606, 6.06060606060606, 6.06060606060606, 6.06060606060606, 6.06060606060606, 6.06060606060606, 5.71428571428571, 5.71428571428571, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 4.76190476190476, 3.80952380952381, 3.80952380952381, 3.80952380952381, 3.80952380952381, 3.33333333333333, 3.33333333333333, 2.95238095238095, 2.95238095238095, 2.95238095238095, 2.95238095238095, 2.85714285714286, 2.95238095238095, 2.85714285714286, 2.85714285714286, 1.9047619047619, 1.9047619047619, 1.9047619047619, 1.9047619047619]",2000.0,-1000.0,-0.3333333333333333
HN,Honduras,North America,2023,9.09822146751274,"[11.5738671909912, 11.6632406828135, 11.7079274287246, 11.7347394762713, 11.7794262221825, 11.8330503172759, 11.8866744123693, 11.9045491107338, 11.8687997140048, 11.8866744123693, 11.913486459916, 12.2262936812941, 12.3156671731165, 12.3692912682098, 12.6284743944946, 12.8519081240504, 13.4328358208955, 13.4417731700778, 13.3523996782554, 13.2630261864331, 13.2362141388864, 13.1915273929752, 13.1110912503351, 13.0842792027885, 13.0038430601484, 12.9680936634194, 12.8787201715971, 12.7893466797748, 12.9234069175083, 13.066404504424, 13.334524979891, 13.5400840110823, 15.0415586736974, 14.7466261506837, 14.2997586915721, 14.2997586915721, 13.5847707569935, 13.5847707569935, 13.1200285995174, 9.54508892662436, 9.54508892662436, 9.54508892662436, 9.54508892662436, 9.38421664134418, 9.38421664134418, 9.38421664134418, 9.38421664134418, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274, 9.09822146751274]",1018000.0,0.0,0.0
HR,Croatia,Europe,2023,15.5110793423874,"[21.6776962976212, 18.99481309247, 19.7460203899124, 19.9785369343588, 17.6134333690604, 17.5598428010004, 19.4777320693972, 19.1021284206761, 15.0593790241809, 15.2561167549006, 15.3455429961368, 15.4384961761132, 15.1347294689443, 15.5993138446144, 15.7422628832821, 15.2240726181116, 15.3795296976628, 15.5153312843971, 16.1603888213852, 16.0228003716675, 16.1961260810521, 15.6600671860482, 14.5254091916232, 15.0757629904939, 15.6171824744479, 14.5986705739404, 14.3663783861054, 14.7058823529412, 15.8863473909936, 15.3145103645461, 15.2430307362402, 15.5110793423874]",868000.0,64000.0,0.07960199004975124
HT,Haiti,North America,2023,36.4658925979681,"[32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 27.866473149492, 27.866473149492, 27.866473149492, 27.866473149492, 27.9390420899855, 27.9390420899855, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 28.3018867924528, 29.0275761973875, 29.0275761973875, 29.0275761973875, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 32.656023222061, 36.2844702467344, 36.2844702467344, 36.2844702467344, 36.2844702467344, 37.2398403483309, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 42.8156748911466, 36.2844702467344, 36.2844702467344, 36.4658925979681, 36.4658925979681, 36.4658925979681]",1005000.0,-175000.0,-0.1483050847457627
HU,Hungary,Europe,2023,45.4103331141793,"[57.6854731230564, 57.6760719840035, 57.7029878929246, 57.9029212484727, 58.0870917573872, 58.0491056549272, 57.9444444444444, 57.8619846649628, 57.7841982442494, 57.7128250722383, 57.619206402134, 57.5414026897855, 57.5302878737357, 57.0078915193954, 56.9967767033456, 56.787103946637, 56.3694975544687, 56.0853617872624, 56.0164590747331, 55.9114670225781, 55.9621802002225, 55.83490933363, 55.8522474410325, 55.9301290609702, 56.0302625723186, 56.1081441922563, 56.1637739207833, 56.1922777345054, 56.214532101925, 56.2367864693446, 56.2590408367642, 52.7651051518861, 52.8377476073893, 52.848876029379, 53.4831960827955, 53.5388381927443, 53.6748329621381, 53.6636971046771, 53.619153674833, 51.3501450569069, 51.3947779513501, 51.3947779513501, 51.2943539388529, 51.3055121624637, 51.3447159915188, 51.3000781162817, 51.2442807722352, 51.1661644905703, 50.6461946316138, 48.5143046503921, 48.5474428366287, 48.5695349607865, 47.6748039323981, 47.3591935130397, 47.3811089195705, 47.3701512163051, 47.3701512163051, 47.3811089195705, 47.3044049967127, 44.115379136533, 45.3616524216524, 45.5585250931405, 45.4103331141793]",4144147.0,-179853.0,-0.04159412580943571
ID,Indonesia,Asia,2023,9.3962387268892,"[8.04972184348383, 8.13224368917569, 8.21476553486755, 8.29728743576014, 8.37980933665274, 8.4623311823446, 8.54485302803645, 8.62737492892905, 8.70989682982165, 8.79241867551351, 8.87494052120536, 8.95746242209796, 9.03998432299056, 9.12250616868241, 9.20502806957501, 9.28754991526687, 9.37007176095873, 9.45259366185132, 9.53511550754318, 9.61763740843578, 9.70015930932837, 9.78268115502023, 9.86520305591283, 9.94772490160469, 10.5430648553465, 11.1384048090883, 11.6859961249082, 11.6782680216608, 11.5148738387145, 11.1798053621996, 9.9808453440938, 9.99409352108944, 10.0073416980851, 9.4536783011421, 9.5729118941029, 9.9035643116192, 9.9035643116192, 9.9035643116192, 9.9035643116192, 9.55569557485171, 9.55569557485171, 9.55569557485171, 9.55569557485171, 9.5512378836113, 9.54678019237089, 9.54232250113048, 9.53786480989007, 9.53340711864966, 9.52894942740926, 9.52449173616885, 9.52003404492844, 9.51557635368803, 9.51111866244762, 9.50666097120722, 9.50220327996681, 9.4977455887264, 9.49328789748599, 9.48883020624558, 9.48437251500517, 9.47991482376477, 9.40017404086973, 9.39575176626131, 9.3962387268892]",17782903.0,-32556.0,-0.0018274016964704642
IE,Ireland,Europe,2023,6.37247786326027,"[9.45855712004645, 9.38888082450283, 8.92872695601684, 8.50050805632167, 8.23486717956162, 7.44810567571491, 7.66584409928872, 7.68616635215561, 7.48004064450573, 7.7253592683989, 7.77326172158514, 7.39875163303818, 6.99956452315285, 6.82972855276528, 6.64102191900131, 6.8805341849325, 7.29859195819422, 7.36391348526637, 7.52213673973, 8.03454782987371, 7.70939178400348, 7.50762084482508, 7.22165771519814, 7.46697633909131, 7.32472056902308, 6.76295543620264, 6.35796196835535, 6.11264334446219, 6.01538684859922, 5.72797212948178, 5.68587603425751, 5.70329510814342, 5.86296995209755, 5.81071273043983, 5.75700391929162, 5.86006677311656, 6.16635215561039, 6.47263753810422, 6.77892292059805, 7.08520830309189, 7.39149368558572, 7.52213673973, 7.71127885034112, 7.57221657715198, 7.09377268108579, 6.78008419219045, 6.75642328349543, 7.04964436057483, 6.71490782406735, 6.37015532007548, 6.66482798664538, 7.00551604006387, 6.8811148207287, 6.7525039918711, 6.57570039192916, 6.69182755116853, 6.69182755116853, 6.54666860211932, 6.43054144287995, 6.44505733778487, 6.32893017854551, 6.47408912759472, 6.37247786326027]",439000.0,-12000.0,-0.026607538802660754
IL,Israel,Asia,2023,12.5415896487985,"[14.6950092421442, 14.279112754159, 14.7874306839187, 14.8798521256932, 14.4177449168207, 14.8798521256932, 14.9260628465804, 14.8798521256932, 14.8336414048059, 15.0184842883549, 15.0646950092421, 15.0184842883549, 15.4343807763401, 15.6654343807763, 15.5268022181146, 15.0184842883549, 15.0184842883549, 15.0184842883549, 15.0184842883549, 15.0184842883549, 15.0184842883549, 15.0184842883549, 14.5563770794824, 15.1571164510166, 15.1109057301294, 15.6192236598891, 15.6654343807763, 15.6654343807763, 15.6192236598891, 15.8502772643253, 16.0351201478743, 16.0351201478743, 16.0351201478743, 16.1275415896488, 15.9426987060998, 15.5268022181146, 15.5268022181146, 15.4805914972274, 15.3881700554529, 15.6192236598891, 15.8040665434381, 16.1275415896488, 15.4343807763401, 14.3715341959335, 14.3715341959335, 14.0018484288355, 14.1312384473198, 13.8493530499076, 14.0619223659889, 13.5674676524954, 13.6645101663586, 13.6229205175601, 13.2070240295749, 13.8863216266174, 13.7338262476895, 13.6321626617375, 17.8835489833641, 17.7218114602588, 17.4676524953789, 12.7264325323475, 12.5924214417745, 12.4075785582255, 12.5415896487985]",271400.0,-112100.0,-0.2923076923076923
IM,Isle of Man,Europe,2023,41.1226315789474,"[43.859649122807, 43.859649122807, 43.3333333333333, 42.4561403508772, 42.8070175438597, 40.7017543859649, 40.5263157894737, 40.0, 39.6491228070175, 38.2456140350877, 37.1929824561403, 36.8421052631579, 36.4912280701754, 37.0175438596491, 36.6666666666667, 37.1929824561403, 37.5438596491228, 37.8947368421053, 38.4210526315789, 38.9473684210526, 38.5964912280702, 38.2456140350877, 37.719298245614, 37.3684210526316, 37.0175438596491, 36.6666666666667, 36.3157894736842, 35.9649122807018, 35.6140350877193, 35.2631578947368, 34.9122807017544, 34.5614035087719, 34.2105263157895, 33.859649122807, 33.5087719298246, 33.1578947368421, 32.8070175438597, 32.4561403508772, 32.1052631578947, 31.7543859649123, 31.4035087719298, 32.4561403508772, 30.8245614035088, 31.7543859649123, 31.2456140350877, 49.0526315789474, 48.280701754386, 47.859649122807, 44.9473684210526, 44.5263157894737, 43.8070175438597, 37.719298245614, 38.4210526315789, 38.7719298245614, 41.9298245614035, 40.3508771929825, 40.7017543859649, 42.1052631578947, 42.1052631578947, 41.9298245614035, 40.7017543859649, 42.280701754386, 41.1226315789474]",23439.9,-560.0999999999985,-0.023337499999999938
IN,India,Asia,2023,51.752057554344,"[52.4036472610227, 52.7043344017705, 52.9633154961506, 53.0514363360566, 53.2142244525241, 53.3400152697944, 53.7402587792909, 53.8374607744544, 53.8061812396786, 54.0026032645071, 53.7321866412843, 53.8768124472368, 54.1653913809746, 54.3190983421847, 54.4324446133614, 54.5061028726721, 54.5067755508393, 54.9036556694998, 54.9726051816399, 54.7741651223097, 54.7936727891591, 54.906010043085, 54.7331317541092, 55.0311281821881, 55.0048937336665, 54.9608333137136, 54.892220140657, 54.7788738694803, 54.9833680323155, 54.9776502678941, 54.884484341734, 54.7243869379354, 54.6840262479021, 54.6635095638018, 54.456997366465, 54.1590009383861, 54.3527322505457, 54.2881551464925, 54.1421839842055, 54.127048725443, 53.9235635798587, 53.959551861805, 53.7466492218795, 53.7069612100135, 53.6272488471978, 53.3642316838144, 53.1489746703036, 53.1398935150461, 53.1160134401098, 52.8082631786061, 52.7981730060978, 52.6525381828945, 52.617558918199, 52.6246220389548, 52.6078050847743, 52.5755165327477, 52.433581439464, 52.2933280415984, 52.2566670814849, 51.9383557727559, 51.8513672856427, 51.8054794009128, 51.752057554344]",153868700.0,-1609300.0,-0.010350660543613888
IQ,Iraq,Asia,2023,11.4458802662797,"[10.5174108878067, 10.6317305713698, 10.7460502549329, 10.860369938496, 10.9746896220591, 10.9746896220591, 11.0890093056222, 11.0890093056222, 11.0890093056222, 11.0844365182797, 11.0844365182797, 11.4319683563116, 11.4319683563116, 11.6606077234378, 11.6606077234378, 11.6606077234378, 11.6606077234378, 11.8892470905641, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.0035667741272, 12.1178864576903, 11.4319683563116, 11.4319683563116, 12.3465258248165, 12.1178864576903, 12.803804559069, 11.5462880398747, 10.9746896220591, 10.9746896220591, 10.0601321535542, 10.0601321535542, 9.83149278642797, 9.83149278642797, 9.83149278642797, 10.2887715206804, 10.2887715206804, 10.2887715206804, 10.6317305713698, 10.9746896220591, 11.3176486727485, 9.14557468504927, 8.40394179406889, 9.20979922637686, 9.90053416835513, 9.94312948977712, 10.5124525485571, 11.4459329967199, 11.4459329967199, 11.4459329967199, 11.4459329967199, 11.4459329967199, 11.4458802662797, 11.4458802662797, 11.4458802662797, 11.4458802662797, 11.4458802662797]",4969000.0,0.0,0.0
IR,"Iran, Islamic Rep.",Asia,2023,9.67580893682589,"[9.19718067732508, 9.20332031729659, 9.20945995726811, 9.21559959723962, 9.22173923721113, 9.22787887718264, 9.24015815712567, 9.27085635698323, 9.28313563692625, 9.30155455684079, 9.56617303961296, 9.96279378177264, 10.3766055158526, 10.0505906333653, 9.73132935484663, 9.412068076328, 9.19042707335642, 8.71337704756993, 9.32856897271544, 7.96986664701982, 8.31921216139886, 8.68206488371522, 8.84108155897738, 8.99457255826518, 9.14806355755299, 9.30155455684079, 9.45504555612859, 9.56555907561581, 9.45504555612859, 9.32611311672684, 10.2415334364793, 10.4183550676588, 10.6412239986247, 10.6442938186105, 10.6756059824652, 10.4969424592942, 10.1316338809892, 10.3373118200349, 10.0303298214593, 9.16279869348461, 9.73808295881529, 9.8412289103367, 9.9443748618581, 10.0475208133795, 10.1506667649009, 10.2538127164223, 10.3569586679437, 9.54407033571551, 9.55696357965569, 9.44890591615708, 9.34084825265846, 9.23279058915985, 9.01728922615978, 9.01728922615978, 9.01728922615978, 9.01728922615978, 9.32758089368259, 9.60308166409861, 9.6271186440678, 9.6517719568567, 9.67580893682589, 9.67580893682589, 9.67580893682589]",15699000.0,118000.0,0.007573326487388486
IS,Iceland,Europe,2023,1.20003967073292,"[1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.19700748129676, 1.2069825436409, 1.21695760598504, 1.22693266832918, 1.23690773067332, 1.24688279301746, 1.2568578553616, 1.26683291770574, 1.28678304239401, 1.29675810473815, 1.30673316708229, 1.32668329177057, 1.32668329177057, 1.33665835411471, 1.33665835411471, 1.33665835411471, 1.33665835411471, 1.34663341645885, 1.34663341645885, 1.34663341645885, 1.34663341645885, 1.35660847880299, 1.35660847880299, 1.35660847880299, 1.34663341645885, 1.34663341645885, 1.34663341645885, 1.33665835411471, 1.32668329177057, 1.29675810473815, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.28678304239401, 1.24688279301746, 1.24688279301746, 1.23690773067332, 1.22693266832918, 1.21895261845387, 1.20897755610973, 1.20897755610973, 1.20897755610973, 1.2069825436409, 1.2069825436409, 1.2069825436409, 1.20003967073292, 1.20003967073292, 1.20003967073292, 1.20003967073292, 1.20003967073292, 1.20003967073292]",121000.0,0.0,0.0
IT,Italy,Europe,2023,23.9567056675233,"[43.7319370303628, 43.5041311074088, 43.0927204107307, 42.834313692156, 42.5827071503859, 42.310700078202, 42.1236952160756, 41.9774914147768, 41.5524803644895, 40.7466594131447, 32.3382407942607, 31.9370303627894, 31.5800210805481, 31.6854238210193, 31.7228247934446, 31.8384277991228, 31.8214273571113, 32.1342354901227, 32.2192377001802, 32.2430383189963, 32.1852368161572, 32.1580361089388, 31.0360069361803, 30.9306041957091, 30.7708000408011, 30.8932032232838, 30.8218013668355, 30.4579919077896, 30.57699500187, 30.6415966815137, 30.2607867804563, 29.7507735201115, 29.0707558396518, 28.3193363027439, 28.1629322362381, 28.3295365679508, 28.0609295841692, 28.3193363027439, 29.0537553976403, 28.672586721133, 28.1991627158306, 28.0233195138612, 26.9141547014385, 26.981786702196, 26.3088482946591, 24.942681879358, 24.2494538715939, 25.3552370839787, 23.6069498643978, 23.8132274667081, 22.7243522545127, 24.0702290695866, 23.0861834585653, 22.7514050548157, 22.3219418500058, 22.6465754536416, 22.779370887129, 22.7344970546264, 23.3810805601301, 24.3456209822229, 24.3232955832773, 23.9567056675233, 23.9567056675233]",7084477.0,361477.0,0.053767217016213
JM,Jamaica,North America,2023,11.0803324099723,"[15.3277931671283, 15.3277931671283, 15.3277931671283, 15.3277931671283, 13.8504155124654, 13.8504155124654, 14.3120960295476, 14.3120960295476, 14.3120960295476, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 13.3887349953832, 12.4653739612188, 12.4653739612188, 12.4653739612188, 11.5420129270545, 10.6186518928901, 10.6186518928901, 10.6186518928901, 10.6186518928901, 10.6186518928901, 10.6186518928901, 11.0803324099723, 10.9879963065559, 11.6343490304709, 12.5577100646353, 16.0664819944598, 14.8661126500462, 14.5891043397969, 14.3120960295476, 13.8504155124654, 13.3887349953832, 13.2040627885503, 12.927054478301, 12.927054478301, 12.4653739612188, 12.4653739612188, 12.280701754386, 11.8190212373038, 11.8190212373038, 11.5420129270545, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723, 11.0803324099723]",120000.0,0.0,0.0
