Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
2015,US-2021-110786-CHO-SCR-58000,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4193,US-2023-134474-OTH-GUM-21000,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Other,Gulf,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2
4194,US-2023-134474-CHO-SCR-58000,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
4195,US-2023-134474-CHO-SCR-58000,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4239,US-2023-138079-CHO-TRI-54000,2023-01-22,2028-07-20,Standard Class,138079,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
5690,US-2023-123946-CHO-FUD-51000,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
5698,US-2023-123946-CHO-TRI-54000,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5702,US-2023-123946-CHO-MIL-31000,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5703,US-2023-123946-CHO-MIL-31000,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6776,US-2023-123015-CHO-FUD-51000,2023-12-26,2029-06-21,Standard Class,123015,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
8143,US-2024-142342-CHO-TRI-54000,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
8146,US-2024-142342-CHO-NUT-13000,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
8148,US-2024-142342-OTH-GUM-21000,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Other,Pacific,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3
8149,US-2024-142342-CHO-SCR-58000,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
148,US-2021-155852-CHO-FUD-51000,2021-03-03,2026-08-28,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
2632,US-2022-132836-CHO-FUD-51000,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
2633,US-2022-132836-CHO-FUD-51000,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
2636,US-2022-132836-CHO-MIL-31000,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2637,US-2022-132836-CHO-MIL-31000,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3824,US-2022-164497-CHO-SCR-58000,2022-11-28,2028-05-22,First Class,164497,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4030,US-2022-126347-CHO-SCR-58000,2022-12-14,2028-06-10,Second Class,126347,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
6286,US-2023-115378-CHO-NUT-13000,2023-11-18,2029-05-15,Second Class,115378,United States,Taylor,Michigan,48180,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8469,US-2024-133004-CHO-MIL-31000,2024-08-31,2030-02-26,Standard Class,133004,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
9015,US-2024-137421-CHO-MIL-31000,2024-10-06,2030-04-03,Standard Class,137421,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1122,US-2021-113362-CHO-NUT-13000,2021-09-14,2027-03-12,Standard Class,113362,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
1127,US-2021-113362-CHO-TRI-54000,2021-09-14,2027-03-12,Standard Class,113362,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
2025,US-2021-131800-CHO-SCR-58000,2021-12-30,2027-06-27,Standard Class,131800,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2028,US-2021-131800-CHO-SCR-58000,2021-12-30,2027-06-27,Standard Class,131800,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
9108,US-2024-123246-CHO-SCR-58000,2024-10-17,2030-04-11,Second Class,123246,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1300,US-2021-132542-OTH-GUM-21000,2021-10-06,2027-03-31,Second Class,132542,United States,Omaha,Nebraska,68104,Other,Interior,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2
2289,US-2022-107944-CHO-FUD-51000,2022-03-23,2027-09-15,First Class,107944,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2
2291,US-2022-107944-CHO-SCR-58000,2022-03-23,2027-09-15,First Class,107944,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5219,US-2023-157000-CHO-MIL-31000,2023-07-16,2029-01-11,Standard Class,157000,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5220,US-2023-157000-CHO-MIL-31000,2023-07-16,2029-01-11,Standard Class,157000,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7751,US-2024-161340-CHO-MIL-31000,2024-05-28,2029-11-22,Standard Class,161340,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
7759,US-2024-161340-CHO-TRI-54000,2024-05-28,2029-11-22,Standard Class,161340,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9755,US-2024-109701-CHO-TRI-54000,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9759,US-2024-109701-CHO-MIL-31000,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9763,US-2024-109701-CHO-MIL-31000,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9768,US-2024-109701-CHO-TRI-54000,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
9769,US-2024-109701-CHO-TRI-54000,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1416,US-2021-145387-CHO-FUD-51000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
1418,US-2021-145387-CHO-NUT-13000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
1419,US-2021-145387-CHO-SCR-58000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1420,US-2021-145387-CHO-NUT-13000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
1423,US-2021-145387-CHO-SCR-58000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
1425,US-2021-145387-CHO-TRI-54000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1429,US-2021-145387-CHO-FUD-51000,2021-10-31,2027-04-25,Second Class,145387,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3174,US-2022-138457-CHO-TRI-54000,2022-09-13,2028-03-09,Standard Class,138457,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
3250,US-2022-151470-CHO-SCR-58000,2022-09-20,2028-03-18,Standard Class,151470,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1
3316,US-2022-100573-CHO-MIL-31000,2022-09-25,2028-03-23,Standard Class,100573,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5745,US-2023-145905-CHO-TRI-54000,2023-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
5755,US-2023-145905-CHO-FUD-51000,2023-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5756,US-2023-145905-CHO-FUD-51000,2023-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
7353,US-2024-157903-CHO-NUT-13000,2024-04-04,2029-09-29,Standard Class,157903,United States,Des Plaines,Illinois,60016,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
7974,US-2024-124821-CHO-NUT-13000,2024-06-25,2029-12-20,Second Class,124821,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
8172,US-2024-104731-CHO-TRI-54000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
8174,US-2024-104731-CHO-NUT-13000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
8179,US-2024-104731-CHO-FUD-51000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8180,US-2024-104731-CHO-FUD-51000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8185,US-2024-104731-CHO-FUD-51000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
8190,US-2024-104731-CHO-FUD-51000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
8192,US-2024-104731-CHO-FUD-51000,2024-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
5409,US-2023-148096-OTH-KAZ-38000,2023-08-16,2029-02-08,First Class,148096,United States,Los Angeles,California,90045,Other,Pacific,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
149,US-2021-127964-CHO-SCR-58000,2021-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
150,US-2021-127964-CHO-SCR-58000,2021-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
153,US-2021-127964-CHO-MIL-31000,2021-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
3773,US-2022-165449-SUG-SWE-91000,2022-11-22,2028-05-18,Standard Class,165449,United States,Frisco,Texas,75034,Sugar,Interior,SUG-SWE-91000,SweeTARTS,6,4,2.8,3.2
4845,US-2023-154403-CHO-TRI-54000,2023-05-23,2028-11-16,Standard Class,154403,United States,Florence,Alabama,35630,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
5638,US-2023-114174-CHO-NUT-13000,2023-09-08,2029-03-06,Standard Class,114174,United States,Malden,Massachusetts,02148,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
5649,US-2023-114174-CHO-TRI-54000,2023-09-08,2029-03-06,Standard Class,114174,United States,Malden,Massachusetts,02148,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
5760,US-2023-120250-CHO-SCR-58000,2023-09-19,2029-03-14,First Class,120250,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
6003,US-2023-136322-CHO-MIL-31000,2023-10-21,2029-04-17,Standard Class,136322,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6011,US-2023-136322-CHO-FUD-51000,2023-10-21,2029-04-17,Standard Class,136322,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6
6536,US-2023-103674-CHO-MIL-31000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6540,US-2023-103674-CHO-NUT-13000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14
6541,US-2023-103674-CHO-TRI-54000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
6544,US-2023-103674-CHO-TRI-54000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
6546,US-2023-103674-CHO-SCR-58000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
6551,US-2023-103674-CHO-TRI-54000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
6553,US-2023-103674-CHO-FUD-51000,2023-12-06,2029-06-01,Standard Class,103674,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
9547,US-2024-143021-CHO-SCR-58000,2024-11-19,2030-05-12,Same Day,143021,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
9557,US-2024-143021-CHO-FUD-51000,2024-11-19,2030-05-12,Same Day,143021,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
945,US-2021-124737-CHO-NUT-13000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
947,US-2021-124737-CHO-MIL-31000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
948,US-2021-124737-CHO-MIL-31000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
949,US-2021-124737-CHO-TRI-54000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
953,US-2021-124737-CHO-SCR-58000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
954,US-2021-124737-CHO-MIL-31000,2021-08-23,2027-02-17,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
1244,US-2021-146969-CHO-FUD-51000,2021-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
1250,US-2021-146969-CHO-NUT-13000,2021-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
1255,US-2021-146969-CHO-FUD-51000,2021-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
1258,US-2021-146969-CHO-TRI-54000,2021-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
1260,US-2021-146969-CHO-MIL-31000,2021-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1398,US-2021-113047-CHO-MIL-31000,2021-10-24,2027-04-16,Same Day,113047,United States,Rock Hill,South Carolina,29730,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1540,US-2021-105270-CHO-TRI-54000,2021-11-11,2027-05-11,Standard Class,105270,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
1547,US-2021-105270-CHO-NUT-13000,2021-11-11,2027-05-11,Standard Class,105270,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4620,US-2023-164588-CHO-TRI-54000,2023-04-16,2028-10-13,Standard Class,164588,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6086,US-2023-168893-CHO-MIL-31000,2023-11-03,2029-04-30,Second Class,168893,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6087,US-2023-168893-CHO-TRI-54000,2023-11-03,2029-04-30,Second Class,168893,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6091,US-2023-168893-CHO-SCR-58000,2023-11-03,2029-04-30,Second Class,168893,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
6093,US-2023-168893-CHO-NUT-13000,2023-11-03,2029-04-30,Second Class,168893,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
6099,US-2023-168893-CHO-TRI-54000,2023-11-03,2029-04-30,Second Class,168893,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
6590,US-2023-128412-CHO-FUD-51000,2023-12-10,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
6591,US-2023-128412-CHO-MIL-31000,2023-12-10,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6592,US-2023-128412-CHO-TRI-54000,2023-12-10,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6597,US-2023-128412-CHO-MIL-31000,2023-12-10,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
6601,US-2023-128412-CHO-NUT-13000,2023-12-10,2029-06-08,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
7505,US-2024-168228-CHO-SCR-58000,2024-04-27,2029-10-20,First Class,168228,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
7506,US-2024-168228-CHO-MIL-31000,2024-04-27,2029-10-20,First Class,168228,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7507,US-2024-168228-CHO-SCR-58000,2024-04-27,2029-10-20,First Class,168228,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
8530,US-2024-146136-CHO-SCR-58000,2024-09-03,2030-02-28,Standard Class,146136,United States,Palm Coast,Florida,32137,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
